,GeneName,Slope,P-value,FDR
44747,RP11-476K15.1,-0.017155208367513466,0.4050765982791512,0.7755468069459011
44748,CTD-2015H3.2,-0.009515734486155338,0.317383488902759,0.7073806787903755
44749,CTD-2015H3.1,-0.004975181166951735,0.39335478602247054,0.7661632823797171
44750,RP11-161I6.2,0.0154504743209491,0.5242493719259913,0.8313305452206409
44751,CTD-2533G20.1,-0.007775849580985759,0.323556876627341,0.7106945239025421
44752,METTL4,0.10816507894192931,0.010904717648104667,0.12043502849389642
44753,RP11-715F3.2,-0.08764571454975886,0.37813391583705747,0.7538155206522703
44754,RP11-715F3.1,-0.03038047267585126,0.30009194803980344,0.6946959545149318
44755,NDC80,0.05295747330625334,0.5216657169435537,0.8299435884380202
44756,KATNBL1P3,-0.031273739523128515,0.4724104067795587,0.800266506990466
44757,RNU6-340P,0.007063737765002784,0.16832769540848394,0.5342575936894683
44758,CBX3P2,0.23130463103762472,0.005318765057185249,0.07794141598627119
44759,SMCHD1,0.15698601509870572,0.009705532520843854,0.11258912693963188
44760,RP11-703M24.5,-0.030357491046023463,0.7639256667176365,0.9595038321128656
44761,EMILIN2,0.030249285099825964,0.6483395686102387,0.901850561277319
44762,LPIN2,0.1857067191947548,1.2071024675823639e-05,0.0021949862489648577
44763,RP11-737O24.5,0.16612164369912588,0.01914471503579769,0.16827375353956972
44764,RP11-737O24.3,0.17420858572415135,0.09006295765438846,0.4008371250252339
44765,RP11-737O24.2,0.2358894362362065,0.014871368729237184,0.14581796178637538
44766,RP11-737O24.1,0.11335078805096102,0.1804966057325483,0.5519146017593846
44767,SNRPCP4,0.053662685672434214,0.32856389947378917,0.7145629989671379
44768,RP11-193E15.4,0.019873083357405688,0.7841406595476411,0.9685914493368081
44769,MYOM1,0.1185128915941102,0.04636462611244153,0.28224104245432735
44770,RNU7-25P,0.003664748117169442,0.16033146962361636,0.5212801851999581
44771,RP13-270P17.2,0.010555111416967569,0.8515391841104918,0.9960477957364215
44772,MYL12A,0.1790001442029281,0.00983669191237244,0.11341176027037725
44773,RP13-270P17.1,-0.017684519227271257,0.8223389111132517,0.983866773744894
44774,MYL12B,0.06190045480971909,0.22877113664731827,0.6182206617229867
44775,RP11-838N2.5,-0.016684726024461173,0.49793372690042614,0.814342149508758
44776,LINC01895,0.00759823587802934,0.43065302421236384,0.7958273427645108
44777,RPL31P59,0.0016539942262221632,0.8277258415695391,0.9861710040912528
44778,IGLJCOR18,0.0225121627274932,0.0820121814764729,0.38224272271524024
44779,RPL21P127,-0.005131998918009958,0.8136732769745547,0.9810948744720137
44780,TGIF1,-0.014397214222917001,0.7791469702085775,0.9662477317104714
44781,BOD1P1,0.005071464129701633,0.7372232114893043,0.9469093843169681
44782,GAPLINC,0.08891241949343814,0.12050556126427112,0.46696760367256457
44783,DLGAP1,-0.013947021331364069,0.8796765524116783,1.0
44784,RN7SL39P,-0.0004470857975582814,0.962079066994185,1.0
44785,RP11-710M11.1,-0.056274259403957715,0.41655809385749054,0.7843798102879458
44786,DLGAP1-AS1,0.11174217791502251,0.03302273758820579,0.23160315717658397
44787,DLGAP1-AS2,0.23165989732904377,0.0011185490469767124,0.031107401718060458
44788,RP11-874J12.4,0.09022215263854297,0.3794619385271515,0.7549042056877391
44789,RP11-874J12.3,-0.0025563867370493373,0.8813021437948712,1.0
44790,DLGAP1-AS3,-0.23816888984243595,0.01161223000695293,0.12525518848067607
44791,MIR6718,0.0,,1.0
44792,RNU6-831P,-0.004538888141950142,0.5425680891256337,0.8422925326927296
44793,DLGAP1-AS4,0.008979284588919835,0.8221053688667306,0.983866773744894
44794,GAPDHP66,0.00611205557437653,0.7784807168221711,0.9658925190283674
44795,DLGAP1-AS5,0.009645852869187526,0.7524640601194555,0.9540256976003563
44796,RP11-138C24.2,0.0,,1.0
44797,RP11-183C12.1,0.01341358624422383,0.550089899092336,0.8467646347454901
44798,RP11-172F10.1,0.002063990877864335,0.868124690777643,1.0
44799,PPIAP14,-0.030928755731203263,0.2090122157288665,0.5942604489906922
44800,LINC01892,0.012362199512983075,0.33550346832495825,0.7199381149658297
44801,BOD1P2,0.007492729864125979,0.19726426227844168,0.5771132839433128
44802,AKAIN1,0.034670796630358845,0.16334081688872715,0.5255246272742452
44803,RP11-190I17.2,0.016881241733046514,0.4067249965336234,0.7768926774073255
44804,RP11-835E18.5,-0.034594123839999644,0.2892867855532358,0.6846466465913317
44805,LINC00526,0.11178197182919924,0.1441842683946929,0.5128555890150557
44806,LINC00667,0.004881416959290427,0.9032192636369976,1.0
44807,ZBTB14,0.0906717642750108,0.05188390179326525,0.29833216113135996
44808,CTD-3096M3.1,-0.03279773199586239,0.5042221849200896,0.8184858469613611
44809,CTD-3096M3.2,0.01720892377635764,0.6552104055799166,0.905390094449561
44810,EPB41L3,-0.1777420354953453,0.0202392552238021,0.17291102052860785
44811,RP11-286N3.1,0.006841633496856294,0.7124477449437394,0.9343463829911224
44812,RP11-286N3.2,0.0015186447110249223,0.6573123504228817,0.9061755446514579
44813,MIR3976HG,-0.009368117749679399,0.5933915190712042,0.8716850041475441
44814,MIR3976,0.0,,1.0
44815,TMEM200C,-0.08821618106643023,0.142566957950552,0.5098935644940078
44816,RP11-945C19.4,0.010571438487837082,0.16033146962361625,0.5212801851999581
44817,L3MBTL4,-0.12330971291853807,0.1977496711683702,0.5777037538622393
44818,RP11-793A3.1,0.03104430093311485,0.09323065958643512,0.4085445631837106
44819,RNU5F-3P,0.010438736279722423,0.06891192434128562,0.3488538365763599
44820,RP11-793A3.2,-0.04620178484268082,0.38482436638970774,0.7596576318910477
44821,L3MBTL4-AS1,0.09895811044273362,0.12212294651227361,0.47069584128763353
44822,MIR4317,0.0,,1.0
44823,RP11-637N19.1,-0.025655459520060746,0.715703736504877,0.9362795973677499
44824,RNU6-349P,0.0,,1.0
44825,RPL6P27,-0.049661856024402456,0.4155144666777273,0.7833634453107706
44826,CTD-2124B20.2,0.002298625470527763,0.7551364141448238,0.955462400945697
44827,LINC01387,-0.007842393007066913,0.48002834509142367,0.8024427340213576
44828,CTD-2124B20.3,-0.007084410425923105,0.24528602284307152,0.6350220336999947
44829,RN7SL282P,-0.0029788634208791293,0.4768112374906375,0.800266506990466
44830,RP11-91I8.1,-0.0023472853811859705,0.4768112374906378,0.800266506990466
44831,RP11-91I8.2,0.01151747935144334,0.37090976444085566,0.7486343431258267
44832,RP11-91I8.3,0.012349549309154448,0.3773246890431281,0.7531593939393948
44833,ARHGAP28,0.016028049312746775,0.8729698271234538,1.0
44834,RP11-146G7.2,0.0,,1.0
44835,LINC00668,-0.045512979107591126,0.388115377761028,0.7622008902110807
44836,SCML2P1,-0.006209975622600511,0.5942167694758191,0.8719822020112875
44837,RNU6-916P,0.0,,1.0
44838,LAMA1,-0.08007130102527377,0.3831889591938481,0.7581206946491396
44839,RP11-781P6.1,-0.008477519972913664,0.7328375308959818,0.9449223289797454
44840,RP11-76K13.3,0.003433556808262007,0.48919103109775364,0.8085971793171636
44841,SLC25A51P2,-0.0025077976951744852,0.8696874394181864,1.0
44842,LRRC30,0.02280843055692066,0.4454228158657777,0.800266506990466
44843,PTPRM,-0.1756191505949162,0.10031587725170493,0.424176507733471
44844,RP11-678G15.2,0.006210365141580191,0.6768845834856562,0.9166393764207312
44845,RP11-678G15.1,-0.004056580969350562,0.8207760092270878,0.9836411815722292
44846,RP11-376P6.3,-0.01170111186123992,0.8432139260533171,0.9929233075863946
44847,RP11-789C17.3,0.009712849855716318,0.6535705544999068,0.9045595508041934
44848,RP11-789C17.1,-0.10875703831050337,0.23686633614643468,0.6265260508040936
44849,RP11-789C17.5,-0.007434345672458919,0.48394621445908603,0.8054333448229882
44850,RFWD2P1,0.004761101244486255,0.8702834388403395,1.0
44851,RN7SL50P,-0.004395111803121596,0.372627002927962,0.7502417452247553
44852,THEMIS3P,0.02841422448975636,0.29231165121061664,0.6873595600724773
44853,AKR1B1P6,-4.203285325198036e-05,0.997266331062417,1.0
44854,RAB12,0.0027152782639254447,0.9567662814626097,1.0
44855,RP11-661O13.1,-0.0662420028826658,0.42284919580166447,0.7897079029111127
44856,TOMM20P3,-0.006081453394920984,0.31643922758020565,0.7070099776217933
44857,GACAT2,0.028897402205846388,0.24783685695148686,0.6373336301151367
44858,MTCL1,0.01244162415053505,0.884862620098975,1.0
44859,RP11-674N23.4,0.012761346333291929,0.7614170331943891,0.958795821468885
44860,RPS4XP19,0.01316628125535265,0.7798174003595262,0.9666399836612987
44861,NDUFV2,-0.02658535135736578,0.42539344674237833,0.7918938499815836
44862,RP11-143J12.3,-0.03914707262834182,0.7360528043305103,0.9464812001670365
44863,NDUFV2-AS1,0.1366355667357402,0.0030482429065729405,0.05646748447764845
44864,ANKRD12,0.20027956424251278,0.0009865964101635745,0.028786890017984963
44865,RP11-888D10.4,-0.053083778241347676,0.6474518319224637,0.9014010742841594
44866,RP11-888D10.3,0.23774010273222815,0.017896701335630604,0.16199912440967434
44867,TWSG1,0.2021146661696108,0.0005135576860525019,0.019702137172858878
44868,RP11-61L19.2,0.1924821141298534,0.018152867712218506,0.16324572223674266
44869,RALBP1,0.1450271218660075,0.0009079664096619763,0.027340155673616442
44870,RP11-61L19.1,0.11270083701568148,0.30099324600645266,0.695644692688043
44871,PPP4R1,0.19242566499944894,0.005112909247764257,0.07626337203659735
44872,RP11-881L2.1,0.016344845883057513,0.8585394324208218,0.9991641209051593
44873,PPP4R1-AS1,0.30548940815122233,0.006347401723130451,0.08708614264788728
44874,RNU6-903P,0.043830800925735366,0.13939094171416652,0.5032824265912552
44875,KRT18P8,0.48515298615408553,0.00040286205078091786,0.017048872152117728
44876,RAB31,0.19993704484086156,0.0045672407956082305,0.07126938813312353
44877,RP11-692N5.2,0.13307993796658363,0.1901005100058083,0.56651219363097
44878,ZNF415P1,0.0958103091723013,0.2755404042232436,0.6702758758366338
44879,RN7SL862P,-0.045508891046646904,0.5853486093348192,0.8672443151628749
44880,RNA5SP449,-0.049084938879784,0.6448199653306477,0.9000079653141082
44881,PIGPP4,0.011573747910533515,0.46085960363558576,0.800266506990466
44882,TXNDC2,0.019115813523572764,0.8454604273721641,0.9938888819595906
44883,RP11-474N24.6,0.16518059308652755,0.11610532688190756,0.45824334912789894
44884,VAPA,0.20075799923950177,0.0010923416518869881,0.03070706254367377
44885,RNA5SP450,-0.024124362351553245,0.42013148283262347,0.7878025881727626
44886,RP11-419J16.1,-0.022182305276381965,0.1649952434857296,0.5285114318120607
44887,RP11-138E9.2,0.08687306400233263,0.12804476690497965,0.48294958966426466
44888,RP11-243E13.2,-0.02241970149893585,0.527805919225633,0.8332074704287131
44889,LINC01254,0.029234659446348996,0.1983199905565602,0.5785030683656818
44890,APCDD1,0.042138588446717945,0.6592122424238505,0.9071634796988168
44891,NAPG,0.02820589713877818,0.490788145046677,0.8097388021295375
44892,RP11-883A18.3,0.13214846344983272,0.2380000569695519,0.6277377380702127
44893,LINC01887,0.1293256091731353,0.18602339581247368,0.5602463903106404
44894,RP11-856M7.7,0.01698811779632312,0.16649928252190788,0.5308994119172942
44895,CCDC58P1,0.024716918448218675,0.3266148181722608,0.7128343272075234
44896,RP11-856M7.4,0.013630436360317461,0.5574539102610304,0.8509261790898718
44897,RP11-856M7.8,0.0,,1.0
44898,PMM2P1,-0.003881966202071317,0.6547295064887784,0.9050623047964209
44899,RP11-856M7.1,0.019886847528650494,0.32142953620094294,0.709680626767116
44900,PIEZO2,0.07274823497840825,0.45664501056088136,0.800266506990466
44901,RP11-856M7.2,-0.00713140674485711,0.3455802423265346,0.7276534184278145
44902,RP11-21G15.1,0.026169164272863976,0.46376801712481863,0.800266506990466
44903,MIR6788,0.0,,1.0
44904,RP11-513M1.1,0.006606861280646161,0.5638291706031154,0.8550156133768132
44905,RP11-93H10.1,0.01887688323092752,0.08909709473345404,0.39914562577455465
44906,RP11-128P17.2,-0.005988316858806169,0.6908531441768602,0.9244565739368863
44907,RP11-128P17.4,0.005572368104098379,0.2356470660361085,0.6248617115288619
44908,RP11-128P17.3,-0.010928655794330645,0.23181141493591756,0.6215032297505948
44909,LINC01928,0.012268355950779509,0.2546915420505163,0.6457088166733816
44910,LINC01255,-0.002349134364515691,0.90876744210749,1.0
44911,RP11-712C7.2,0.011225217063213274,0.5003285489911893,0.815905058553232
44912,SLC35G4,-0.008026269797987194,0.6414902110484202,0.8986819902575299
44913,RP11-677O4.5,-0.0004925129193097447,0.9262977134375427,1.0
44914,NPIPB1P,-0.022097351326985596,0.7662702701166902,0.9608811161388547
44915,RP11-677O4.6,0.0005552632039325361,0.9857991865285272,1.0
44916,RP11-677O4.4,-0.006606470339624734,0.850701924168341,0.9956803688484461
44917,MIR7153,0.0,,1.0
44918,RP11-677O4.2,0.05066992233829425,0.03876071869075529,0.2539353329386903
44919,GNAL,0.00594652740882261,0.8937168171019725,1.0
44920,ASNSP6,0.004625648504303526,0.7819326290091388,0.9674844761424569
44921,RP11-78A19.2,-0.013816895903906409,0.4293194386074266,0.795000400001921
44922,CHMP1B,0.09239684223560088,0.03626210628237275,0.2438824012896167
44923,RP11-78A19.4,0.062012811580150734,0.1764093524328693,0.5455627378022558
44924,MPPE1,0.17860031954443087,0.004064575717127236,0.06672006190170296
44925,RP11-820I16.1,0.07320642835647767,0.0623701365669446,0.3296160361732613
44926,RP11-820I16.2,0.011478872672623588,0.45218866111943834,0.800266506990466
44927,IMPA2,0.2847608946866061,0.02361816736108318,0.18925040255045544
44928,RP11-820I16.3,0.18133151766386912,0.018677907741375246,0.16603806549240582
44929,RP11-703I16.1,0.2542187605365995,0.038118204636069644,0.2514134381409102
44930,RP11-703I16.3,0.07349291282988811,0.12838704867670078,0.48354440412250876
44931,RP11-703I16.2,0.0022933141248875476,0.8857743818703774,1.0
44932,AP002414.1,-0.001979422553935845,0.936133402907519,1.0
44933,RP11-815J4.7,-0.18865466657875538,0.04262206708743931,0.2684693534599616
44934,RP11-815J4.6,0.06549484292654904,0.08892671440749833,0.3986068626374681
44935,RP11-815J4.1,-0.0013486215745158597,0.8320677126471362,0.9881398174604207
44936,RP11-815J4.5,-0.020750128574867705,0.588060352160777,0.8687513329143025
44937,ANKRD62,0.026284479456145066,0.6331345064226961,0.8939752675743374
44938,RNU6-324P,0.005093560327374861,0.16033146962361625,0.5212801851999581
44939,SDHDP1,-0.010481602238709427,0.539913531942347,0.8404310289555367
44940,RP11-64C12.7,0.022479028139340197,0.15720000234756182,0.5212801851999581
44941,RP11-64C12.5,0.0005691663472831001,0.9720949448480484,1.0
44942,RP11-64C12.4,0.03829854679155771,0.056807308454841256,0.31325500840067616
44943,RP11-64C12.3,0.1260523981945989,0.14801704208499086,0.5199031202434238
44944,CCDC58P3,0.00998839243722019,0.5594791983984848,0.8523797174165373
44945,RP11-64C12.6,0.057772658634738364,0.4661679265496351,0.800266506990466
44946,RP11-64C12.9,0.0032918747100974984,0.6572776639173676,0.9061755446514579
44947,CIDEA,-0.23672174419349637,0.02803360843781081,0.21079307995889104
44948,RP11-64C12.1,0.021708845833963673,0.6495725315964633,0.9024421337298417
44949,RP11-64C12.8,0.031350039167568046,0.46300236888558355,0.800266506990466
44950,RNU6-170P,0.003753118485647253,0.160331469623616,0.5212801851999581
44951,TUBB6,-0.1730959054402635,0.004383386620141498,0.06974580074810977
44952,AFG3L2,0.0024398858361239758,0.9412056630545804,1.0
44953,RNU7-129P,0.0,,1.0
44954,PRELID3A,0.040199366696248795,0.6756169764069209,0.9159256486881321
44955,RP11-861E21.1,0.052916238326147697,0.04594113089657193,0.28072573693309666
44956,RP11-861E21.2,-0.0655921754863212,0.43489716303670933,0.7990419074650934
44957,SPIRE1,-0.03438945375385324,0.6510036975424995,0.9031033726940098
44958,RP11-861E21.3,0.006630885094964669,0.8202575286398142,0.9832827731251821
44959,PSMG2,-0.08608368157348585,0.00037949983491990306,0.016377592875847707
44960,CEP76,0.10951273069614938,0.060827817288788465,0.324782119396681
44961,RP11-973H7.3,0.19006625948801445,0.03331448046947453,0.23277922920639363
44962,RP11-973H7.5,0.012088458934441508,0.5515902814583244,0.8478062974111147
44963,LINC01882,-0.1555106587012637,0.21937405430352194,0.6080148435060095
44964,RP11-973H7.1,-0.31147161989018396,0.02336485412470284,0.18799641524420718
44965,PTPN2,0.02878367394805912,0.3946764145893802,0.7673341190763459
44966,STK25P1,0.02985423412869898,0.5976648038680007,0.8737284489939864
44967,EIF4A2P1,0.010832489528412403,0.8956939185443519,1.0
44968,SEH1L,0.015200557244704259,0.6347712091224808,0.8949287187752303
44969,RP11-773H22.4,-0.031157915808833547,0.5799456779447594,0.8643859011637832
44970,CEP192,0.09720209858121778,0.021888883000030668,0.1813564881981597
44971,RP11-807E13.3,0.061025554539265434,0.11945870990261577,0.4645360069676737
44972,RP11-807E13.2,-0.010514342436785775,0.6410925847263913,0.8984062904027141
44973,RP11-794M8.2,-0.001530120835047409,0.9086659261594763,1.0
44974,RP11-794M8.1,0.02600271842398339,0.2619846734823857,0.6551935671718837
44975,LDLRAD4,-0.015064310855468431,0.7327009256239616,0.9448749217764237
44976,RP11-756J15.3,-0.0020568120589073663,0.742050516783529,0.9491792640934983
44977,C18orf15,-0.04916709688431183,0.3346542856320345,0.7193274505578088
44978,RP11-756J15.2,0.06910441873094549,0.37326165841601733,0.7503632485209002
44979,RP11-691H4.3,0.00039883011273903445,0.9740317613698377,1.0
44980,LDLRAD4-AS1,-0.016014449853435496,0.7705202000748138,0.9625424197969209
44981,MIR5190,0.0,,1.0
44982,RP11-691H4.4,0.02252898873564928,0.3923089920445296,0.7655408219406186
44983,RP11-53B2.1,0.05981167944137437,0.5197474099471695,0.8287105133288831
44984,RP11-53B2.2,0.11401082857595553,0.23758745085803082,0.6271676465252495
44985,RP11-53B2.5,-0.09335587394419717,0.3282973721192721,0.7142779734578051
44986,RP11-53B2.3,0.040171740698686495,0.6926247812145697,0.9252607058620144
44987,RP11-53B2.6,0.09147871171740271,0.34520881039199036,0.7273269578666783
44988,RP11-53B2.4,-0.031649985072745024,0.6328663795580154,0.8938230404093482
44989,MIR4526,-0.0023704203658111806,0.7388929413258978,0.948005721571408
44990,RP11-701H16.4,-0.14923206904301006,0.08956505129520628,0.4001712278186103
44991,FAM210A,-0.15385803723359953,0.20330632648040256,0.5862212094977473
44992,RP11-720L3.1,-0.04622857989963383,0.3809290447942959,0.7560162858405843
44993,RN7SL362P,0.020789448743386906,0.6008963349548417,0.8751969670202956
44994,RNMT,-0.09968986485879114,0.0714984614682124,0.3562989796833264
44995,MC5R,0.03424960194662786,0.25716533248034307,0.6489400864734626
44996,MC2R,-0.025691750730325553,0.5902668272154098,0.8699742611053901
44997,RP11-681N23.1,-0.028033705286072415,0.36801529544129075,0.7464523238480506
44998,RP11-411B10.7,-0.1346981093953434,0.02819719434629549,0.21141893060746647
44999,RP11-411B10.8,-0.05210277213582704,0.24606175442117545,0.6357313439356749
45000,ZNF519,0.12890856300443432,0.15717350440837827,0.5212801851999581
45001,RP11-411B10.2,0.11798875770353381,0.13225145262061438,0.4904534997355593
45002,FRG2LP,0.0025390680968363174,0.8115558895566626,0.9804253052869918
45003,RP11-411B10.5,-0.008108054233392677,0.5388242880044001,0.8399858164573962
45004,NF1P5,-0.01233382642559752,0.13495340130743427,0.49525249288622286
45005,ANKRD20A5P,-0.0065978274517805935,0.9547168123018173,1.0
45006,RNU6-316P,0.0026432899458907234,0.5818753366394452,0.8653863943613097
45007,RHOT1P1,0.03564607411372329,0.6178391692901852,0.8855211422907778
45008,RP11-757O6.6,-0.15375740276600497,0.08092201320409123,0.37962848910104074
45009,CYP4F35P,-0.3281939992412879,0.004871090312635979,0.07415576194852855
45010,RP11-757O6.7,-0.0036894675292525212,0.5333865958435005,0.8369368838008998
45011,RP11-757O6.4,-0.029836209264009483,0.2830477966739789,0.6780617423527013
45012,TERF1P2,0.00794759473784708,0.8251527143389304,0.9850793361920447
45013,FEM1AP2,-0.012901959633140078,0.6947611489829457,0.9258281212995088
45014,LONRF2P1,0.0009692524892178211,0.93403504328656,1.0
45015,CXADRP3,-0.0011106163386266148,0.9616260547527467,1.0
45016,GRAMD4P7,0.005499785381887041,0.6307280463986881,0.8928314881030647
45017,POTEC,0.013449777319577558,0.7021471049353183,0.929702031351659
45018,RNU6-1021P,0.0,,1.0
45019,OR4K7P,-0.007331937868157681,0.3385284923664267,0.7221322399221328
45020,OR4K8P,0.006622912038881955,0.5716319448178324,0.8592597707826031
45021,SNX19P3,0.014666270082515791,0.7976603535808291,0.9742940757590683
45022,VN1R74P,0.005471297683119934,0.4440614069640404,0.800266506990466
45023,GTF2IP8,-0.005061810014809398,0.3212203091657302,0.7095742397953445
45024,ANKRD30B,-0.12250295666647579,0.01847731951927107,0.16506446631078378
45025,RNU6-1210P,0.0,,1.0
45026,RP11-1157N2__B.2,0.013324960168498264,0.4030389253159288,0.7742795161645206
45027,MIR3156-2,0.0,,1.0
45028,LINC01906,0.0,,1.0
45029,FGF7P1,-0.0014881498268318038,0.47681123749063836,0.800266506990466
45030,RP11-527H14.4,0.014708249715508014,0.2721048955518308,0.6661323075320873
45031,LINC01443,-0.04049027524587769,0.1355531713318397,0.4964053122401532
45032,LINC01444,0.012123469340532742,0.16726825831303255,0.5323506380094111
45033,RP11-527H14.1,-0.004254664507544069,0.4768112374906378,0.800266506990466
45034,RP11-805F19.3,0.010629084497767826,0.6639203015289935,0.909581039959418
45035,RP11-805F19.4,1.151234024768244e-05,0.9998347870164006,1.0
45036,RP11-805F19.5,0.0,,1.0
45037,RP11-805F19.2,0.0006925966936618625,0.8259874230269961,0.9854115449188094
45038,RP11-805F19.1,-0.006918150407354965,0.37501515030619637,0.7516053989353972
45039,RP11-454P7.3,-0.0032042731689363316,0.7273664872380565,0.9423485537589406
45040,BNIP3P3,0.016361001414431517,0.029468568367062978,0.21676775384713262
45041,RP11-454P7.1,0.00288027578322692,0.6776001889640151,0.9171989168610625
45042,AP005901.1,-0.016789470588907514,0.31512698166359376,0.7067360429554076
45043,RNU6-721P,0.0,,1.0
45044,ROCK1,0.24534887689612012,0.0010995114166329493,0.03084508081029084
45045,RP11-254G11.1,0.061106894928110875,0.29774691336371717,0.6925088893034925
45046,RNU6-120P,0.01268354953278284,0.31739613362709274,0.7073806787903755
45047,EXOGP1,0.004672987449362746,0.783814477139704,0.968433191656131
45048,RP11-699A5.2,-0.0016740961371348433,0.8782649877017521,1.0
45049,GREB1L,0.14985556469938913,0.1181976069517268,0.46219065673724447
45050,RP11-296E23.2,0.008033014701498259,0.4130118658881661,0.781467244681028
45051,RP11-296E23.1,0.015741081033287738,0.7830791445051849,0.9680893284908412
45052,SNORD23,0.0024789216180365866,0.5271595866670375,0.8328012842631292
45053,ESCO1,0.045128378154240686,0.3747805340966033,0.7515986671589805
45054,SNRPD1,0.06679706417021032,0.16078159804704065,0.52205965625314
45055,ABHD3,0.20443927192920233,0.0012044186297942051,0.03251391582494335
45056,RP11-13N13.5,0.10256334374822514,0.221511027465142,0.6102907464300359
45057,RP11-13N13.6,0.2318317508367491,0.012909618478367638,0.13385790920627658
45058,MIR320C1,0.05147286483424372,0.035700294710703816,0.24175674976388595
45059,MIB1,0.12530812647236872,0.030515817184733254,0.22056394700767348
45060,RN7SL233P,0.003241930651844501,0.949204556286319,1.0
45061,MIR133A1HG,-0.09557676048121751,0.3131820145134444,0.7067360429554076
45062,RP11-268I9.1,-0.0019297635694835915,0.9423960370484961,1.0
45063,RP11-268I9.3,0.0085402456135392,0.4623895064399852,0.800266506990466
45064,RNU6-1038P,0.004171552577030884,0.16033146962361614,0.5212801851999581
45065,RP11-268I9.4,-0.0020160461519517004,0.4768112374906389,0.800266506990466
45066,RNA5SP451,0.0,,1.0
45067,LINC01900,0.0005126508473162926,0.9486061092729481,1.0
45068,RP11-595B24.2,0.0008882740463124622,0.9738191861134728,1.0
45069,RNU6ATAC20P,0.0,,1.0
45070,GATA6-AS1,-0.1099186183777495,0.25070111655336363,0.6404417890180898
45071,GATA6,-0.18489447057742495,0.16435290023496493,0.5273822094649506
45072,RP11-627G18.2,-0.012092459860383903,0.4356391446257142,0.7993129982481442
45073,RNU6-702P,-0.0046288512784230145,0.24837192486393034,0.6379033916348149
45074,RP11-627G18.1,-0.009929866056250063,0.5106457504028947,0.8232289444698777
45075,RP11-627G18.4,-0.0014954105522243452,0.8883499659207383,1.0
45076,RP11-535A5.1,-0.12965985794640203,0.18074649138492924,0.552299595983467
45077,CTAGE1,0.017700983801076264,0.8062469031008167,0.9782296252043899
45078,RP11-863N1.4,0.008486063461356531,0.16238481513454514,0.5244268710260936
45079,RPS4XP18,-0.01194853684925768,0.47808357824108627,0.8013341625891678
45080,RNU6-1032P,0.0,,1.0
45081,RP11-739L10.1,-0.029545345124676804,0.6722057088794076,0.9137732898453379
45082,RP11-370A5.1,0.056333965884932356,0.3955862378661862,0.7681605577340017
45083,RBBP8,0.06812256267206004,0.18702383045046456,0.5619625649563353
45084,RP11-370A5.2,0.010840010733891924,0.7383560865859251,0.9475841713032777
45085,UBE2CP2,0.04715493730661394,0.35898729418998643,0.7385932902849076
45086,RN7SL745P,0.05634030893712924,0.047990462066640614,0.286671988745163
45087,CABLES1,-0.10489262235042315,0.2679596013373082,0.6621451446657654
45088,TMEM241,-0.07668122757074208,0.09512973704603624,0.4125625597725331
45089,RP11-17J14.2,0.0013144564084066157,0.7177164600346786,0.9373074031139049
45090,RIOK3,-0.0035362329006128476,0.9618096562865828,1.0
45091,RP11-639E23.1,0.07470499712708763,0.1729645527473661,0.5399405800311191
45092,C18orf8,-0.10390531347029754,0.001145268042214859,0.03162492309589964
45093,NPC1,-0.1132947802546157,0.09321921653104304,0.4085272111152526
45094,ANKRD29,-0.23703846136810308,0.031018524631284003,0.22278164671372927
45095,RPS10P27,0.006646093957643102,0.7909917722380447,0.9718756014591928
45096,LAMA3,0.11084808274599534,0.3103581930217876,0.7045744503703434
45097,RPL23AP77,0.008611500508720962,0.72011464841162,0.9385690050834983
45098,RP11-403A21.1,-0.05192065347218403,0.5800027411347074,0.8644382768851442
45099,TTC39C,-0.12013882337183171,0.05965434725684919,0.32150498079072587
45100,TTC39C-AS1,-0.06825646916180819,0.5647315953643371,0.8555932776074376
45101,RP11-403A21.3,-0.020727947673559736,0.6296278921948413,0.8921741404420568
45102,RP11-799B12.2,-0.08821612985824348,0.4253119398274646,0.7918598621969187
45103,RNU5A-6P,-0.024705079582013043,0.047634532832575606,0.2855896823823914
45104,RP11-799B12.1,0.061470978646631105,0.44406188685453296,0.800266506990466
45105,CABYR,0.22844339205384953,0.007151641539882481,0.09329089962849807
45106,RP11-799B12.4,0.25581070879282036,0.0064496008666373,0.0878703794638042
45107,OSBPL1A,0.3444540354493646,1.1068376753238394e-05,0.0020622690229105474
45108,RNA5SP452,0.038804903526423615,0.11180884866409531,0.4496103242372668
45109,RNU6-435P,0.004442676230535451,0.36269973486740104,0.7416643264322098
45110,MIR320C2,-0.0014750530340014003,0.4768112374906379,0.800266506990466
45111,RP11-621L6.2,-0.01073283318198441,0.6919866703195994,0.925079019579998
45112,RP11-621L6.3,-0.03252901001263839,0.4719516052700762,0.800266506990466
45113,IMPACT,0.011941422254947594,0.7944132466641162,0.9730367073839535
45114,RP11-178F10.1,0.00951801026147024,0.5999598106680125,0.8745493357107318
45115,HRH4,-0.3247331822790507,0.05379286367633484,0.3040672578766159
45116,RP11-178F10.2,-0.19691317393432056,0.08733669067413784,0.3945291367217652
45117,RP11-178F10.3,0.0033395230108426693,0.7612742798456318,0.958795821468885
45118,EIF4A3P1,-0.0021460779016363976,0.731182703665783,0.9440410511529571
45119,LINC01915,0.023051380309046937,0.4624120580682334,0.800266506990466
45120,RP11-449D8.2,-0.0017122836272824467,0.6378769482947381,0.896950651855042
